"Avg_Slope","K_final","MeanSlope30m","PercentForestedLand","MEAN","PM_rank","Culvert_Count","Surface","StreamCros","HYDROGROUP","PARENT","Mean_TopoConvergence_50m","damaged"
3.55369349,0.55,4.430294099,0,6.041017478,5,1,"Paved","No","D","DT/GT",7.0034658227648,"No"
1.95481268,0.24,4.114487909,0,6.060405013,7,1,"Paved","Yes","B/D","A",7.32021327071137,"No"
2.54057641,0.37,5.581376268,0.105263158,6.056240052,3,0,"Paved","No","C/D","DT",6.77680516483808,"No"
2.65608251,0.24,5.280024506,0.1,6.040083075,6,0,"Paved","No","A","GF",6.29675463676453,"No"
5.40426051,0.24,4.420486519,0,6.0208786,6,0,"Paved","No","A","GF",6.48347935199738,"No"
3.35514067,0.24,3.07505359,0,5.995003683,6,0,"Paved","No","A","GF",7.64666621825274,"No"
5.50307935,0.55,13.36066969,0.85,5.745429944,5,1,"Paved","No","B","GT",5.38603916498694,"No"
1.97847269,0.24,1.496228997,0,5.965793374,7,0,"Paved","No","B/D","A",7.68650835168128,"No"
7.82420256,0.24,2.905176185,0.166666667,5.932245618,7,0,"Paved","Yes","B/D","A",7.95669662109529,"No"
1.9736629,0.24,2.259459909,0.166666667,5.895785135,6,0,"Paved","No","A","GF",7.33079090022078,"No"
2.15397747,0.24,3.310874581,0.142857143,5.88718628,6,1,"Paved","No","A","GF",7.68805467020167,"No"
1.94867986,0.32,3.867759387,0.727272727,5.888259576,5,1,"Paved","Yes","B","GT",8.67495963067719,"No"
8.88018048,0.55,17.2668868,0.85,5.765682126,5,1,"Paved","No","B","GT",5.88077696479193,"No"
7.64973524,0.55,17.70576894,0.714285714,5.777017277,5,1,"Paved","No","B","GT",5.87812716722488,"No"
5.0668155,0.55,18.00250538,0.571428571,5.779545283,5,1,"Paved","No","B","GT",5.48361337305319,"No"
2.92961447,0.55,15.38673729,0.55,5.784586333,5,1,"Paved","No","B","GT",5.81141845226288,"No"
6.99558354,0.55,16.13012269,0.523809524,5.788354711,5,1,"Paved","No","B","GT",5.50072662998931,"No"
7.62112922,0.32,12.96122186,0.65,5.785701715,5,0,"Paved","No","B","GT",5.6612613272667,"No"
11.29312549,0.37,7.024620013,0,3.751149172,5,0,"Unpaved","No","B","GT/DT",5.63743347644806,"No"
10.2208471,0.32,6.179846001,0.35,3.74153586,5,0,"Unpaved","No","B","GT/DT",7.09649243354797,"No"
7.53041072,0.37,4.566599547,0.9,3.731989467,5,0,"Unpaved","No","B","GT/DT",7.75137813568115,"No"
6.0213335,0.37,4.95589665,0.894736842,3.722142851,5,1,"Unpaved","No","B","GT/DT",7.3062122175009,"No"
2.38446567,0.37,3.211120102,0.6,3.711288446,5,1,"Unpaved","No","D","GT",6.75697862858675,"No"
5.49573707,0.37,5.460124584,0.277777778,3.693480464,5,0,"Unpaved","No","D","GT",5.41705804875022,"No"
12.29911981,0.55,7.420747911,0,5.881936642,5,0,"Paved","No","B","GT",6.29793433845043,"No"
1.10430799,0.28,2.34753142,0,5.308549193,4,2,"Paved","No","C/D","GL",8.56014314064613,"No"
2.84170132,0.43,3.184797755,0,5.302727611,4,0,"Paved","No","C/D","GL",6.09904445988117,"No"
1.14108366,0.43,4.745909512,0,5.296087901,4,1,"Paved","Yes","C/D","GL",6.7659356880188,"No"
1.26179556,0.24,7.097780484,0,5.290563419,6,1,"Paved","No","A","GF",6.29694938418841,"No"
1.61731035,0.43,4.415434704,0,5.289692462,4,0,"Paved","No","C/D","GL",6.78685472979404,"No"
1.75841947,0.28,2.668659573,0,5.284459913,4,1,"Paved","Yes","C/D","GL",7.27310820102691,"No"
2.16474293,0.43,3.899386414,0.052631579,5.275633021,4,0,"Paved","No","C/D","GL",6.12017667059805,"No"
5.04560054,0.15,2.843029493,0.047619048,5.863251146,6,2,"Paved","No","A","GF",7.69349621772766,"No"
1.23814655,0.43,2.220000608,0,5.320570186,4,0,"Paved","No","C/D","GL",7.44130785611211,"No"
1.69817007,0.43,2.766692519,0,5.287177813,4,1,"Paved","No","C/D","GL",7.34576737085978,"No"
3.47708834,0.15,3.027942626,0,5.783204794,6,1,"Paved","No","A","GF",7.54447093788458,"No"
3.64903416,0.15,4.589967187,0,5.70001624,6,0,"Paved","No","A","GF",6.67512320508861,"No"
8.30331945,0.2,3.561744899,0,5.631642842,7,0,"Paved","Yes","B/D","A",8.50634863911843,"No"
2.48472146,0.2,4.422672297,0,5.567287245,7,0,"Paved","No","B/D","A",7.65712178107535,"No"
2.24906136,0.15,0.838896252,0,5.486351842,6,0,"Paved","No","A","GF",7.57498560632978,"No"
1.42632969,0.15,1.435862014,0,5.430371833,6,0,"Paved","No","A","GF",7.17758099867566,"No"
1.5601206,0.15,1.456372422,0,5.389268142,6,0,"Paved","No","A","GF",7.11217160658403,"No"
1.61754723,0.15,2.054068538,0,5.354828647,6,0,"Paved","No","A","GF",6.90112628559075,"No"
5.74842269,0.15,4.389258478,0,5.371086425,6,0,"Paved","No","A","GF",6.81975992202759,"No"
2.04919845,0.2,1.881050738,0,5.352463424,7,0,"Paved","No","B/D","A",7.05485735416413,"No"
1.78741384,0.24,2.520507655,0,5.325732366,7,0,"Paved","No","B/D","A",7.80667173987941,"No"
23.29036432,0.28,6.186884639,0,5.314722592,4,0,"Paved","Yes","C/D","GL",8.17109695275624,"No"
3.44044437,0.24,6.410665871,0.4,5.638046288,6,0,"Paved","No","A","GF",7.47779703862739,"No"
1.9864027,0.32,5.541312525,0.619047619,5.757395026,5,1,"Paved","No","B","GT",7.76390189709871,"No"
2.41066991,0.55,9.385132774,0.5,5.77076593,5,0,"Paved","No","D","DT/GT",7.27366958832254,"No"
2.46506133,0.55,6.396063461,0.454545455,5.783932459,5,1,"Paved","No","D","DT/GT",7.25112293464969,"No"
2.82793051,0.55,2.647598674,0.7,5.796639056,5,1,"Paved","No","D","DT/GT",7.10106979235254,"No"
4.03438806,0.55,6.874463266,1,5.808462626,5,1,"Paved","No","B","GT",6.8045335288095,"No"
2.74080936,0.55,9.296064464,0.631578947,5.814709622,5,1,"Paved","No","B","GT",6.72041537029909,"No"
5.14810981,0.37,6.781326336,1,5.352378717,3,0,"Unknown","No","C/D","DT",7.22334696334085,"No"
10.66063677,0.55,13.8686662,0.85,5.47152651,5,0,"Unknown","No","D","DT/GT",5.70363840018168,"No"
8.83686246,0.55,11.21537109,0.888888889,5.488085903,5,0,"Unknown","No","D","DT/GT",5.93281931596644,"No"
1.60641612,0.37,5.902877007,0,3.334354663,5,0,"Unknown","No","D","GT",5.54235640816067,"No"
3.75192823,0.28,1.527366261,0,5.365006447,4,0,"Unknown","No","C/D","GL",6.64569120936924,"No"
1.55341386,0.55,9.530310781,0.333333333,5.876957046,5,0,"Unknown","No","B","GT",6.97474981716701,"No"
6.55713875,0.32,11.53820012,0.3,6.64431424,5,1,"Unknown","No","B","GT",5.83702003002167,"No"
2.66521737,0.49,9.370521349,0.333333333,6.043779333,3,1,"Unknown","No","C/D","DT",5.95101413644593,"No"
1.4800029,0.55,6.381933199,0.333333333,5.882263853,7,0,"Unknown","No","A","A",7.01392597130367,"No"
3.11730902,0.43,2.399567134,0,5.273139417,4,1,"Unknown","No","C/D","GL",7.47752416133881,"No"
1.27955199,0.24,1.755831582,0,5.337739244,7,1,"Unknown","No","B/D","A",8.0522562237673,"No"
2.77827957,0.55,9.863826003,0.761904762,5.820381247,5,2,"Paved","No","B","GT",6.85722934246063,"No"
3.06264043,0.55,5.627824014,0.842105263,5.826278993,5,0,"Paved","No","B","GT",7.16284477120579,"No"
2.70318806,0.55,9.323019454,0.45,5.83428284,5,2,"Paved","No","B","GT",7.06968080754183,"No"
3.44780262,0.55,11.34001814,0.5,5.854529272,5,1,"Paved","No","B","GT",6.2929310798645,"No"
8.71601717,0.1,12.08536175,0.9,5.653961217,6,2,"Paved","No","A","GF",6.23233213283048,"No"
4.44797976,0.55,8.979971867,0.5,5.87030504,5,0,"Paved","No","B","GT",7.08680252161893,"No"
4.05884319,0.1,15.10318527,0.5,5.663225349,6,0,"Paved","No","A","GF",5.41657818317414,"No"
4.50652401,0.1,17.44355458,0.789473684,5.679693986,6,1,"Paved","No","A","GF",5.93286711266897,"No"
34.86186497,0.1,15.37388546,0.28,5.698531199,6,0,"Paved","Yes","A","GF",5.97781603581437,"No"
2.79245925,0.32,11.07264816,0.35,5.712670411,5,1,"Paved","No","B","GT",7.14702015452915,"No"
1.64879486,0.32,8.908761781,0.75,5.723354721,5,2,"Paved","Yes","B","GT",7.56685574615703,"No"
4.30315496,0.32,8.442033029,0.833333333,5.732552384,5,1,"Paved","No","B","GT",7.39253639017494,"No"
3.46251049,0.32,11.56797841,0.545454545,5.744810331,5,1,"Paved","No","B","GT",6.77974287344485,"No"
2.93016708,0.32,8.483658883,0.65,5.970500911,5,1,"Unpaved","No","B","GT",6.39302841424942,"No"
17.92239372,0.32,10.79307638,1,6.367101309,5,1,"Unpaved","No","B","GT",6.14722324361896,"No"
11.69748528,0.32,6.857323738,0.6,6.387630328,5,0,"Unpaved","No","B","GT",6.12864963769913,"No"
4.47033331,0.55,9.699677131,0.842105263,6.406194781,5,0,"Unpaved","No","B","GT",6.01213406815248,"No"
8.12615234,0.55,13.4842456,0.75,6.417694689,5,1,"Unpaved","No","B","GT",5.64189507744529,"No"
7.78067825,0.55,10.77245614,0.857142857,6.418040329,5,3,"Unpaved","No","B","GT",6.7145938873291,"No"
8.5745236,0.55,8.844829856,0.619047619,6.41646471,5,2,"Unpaved","No","B","GT",5.48811639547348,"No"
4.09952707,0.55,5.461616897,0.95,6.414965541,5,0,"Unpaved","No","C","GT",5.89539638453839,"No"
5.73886199,0.55,6.031780374,0.95,6.413547039,5,1,"Unpaved","No","B","GT",5.79299844663168,"No"
10.48681853,0.1,7.561701255,0.8,6.412083873,6,0,"Unpaved","No","A","GF",6.27994969367981,"No"
3.93801638,0.55,4.444559769,0.5,6.410584074,5,1,"Unpaved","Yes","B","GT",7.51016724109649,"No"
3.20951245,0.32,6.257595346,0.736842105,6.017712503,5,0,"Unpaved","No","B","GT",7.489011054039,"No"
12.35273526,0.49,7.043421308,0.833333333,6.409373253,3,0,"Unpaved","No","C/D","DT",6.42519641717275,"No"
3.03786217,0.32,4.594364096,0.55,6.068675572,5,1,"Unpaved","No","B","GT",7.72457185570075,"No"
3.29796124,0.32,5.351334981,0.75,6.119364053,5,1,"Unpaved","No","B","GT",7.45122112409033,"No"
3.9467443,0.32,6.062062065,0.611111111,6.170119154,5,1,"Unpaved","No","B","GT",7.48040211200714,"No"
7.58041112,0.32,7.839530112,0.409090909,6.220828164,5,0,"Unpaved","No","B","GT",7.00693027879677,"No"
3.44378579,0.32,8.012382815,0.45,6.271115905,5,0,"Unpaved","No","B","GT",6.53549072293952,"No"
6.69508068,0.55,4.838696577,0.4,6.317977141,5,1,"Unpaved","Yes","B","GT",7.35701415996359,"No"
12.29343363,0.32,7.871420711,0.428571429,6.346649788,5,0,"Unpaved","No","B","GT",6.17980215787887,"No"
3.59920607,0.32,2.090128694,0.217391304,5.351870676,5,1,"Unpaved","No","B","GT",6.66882124423981,"No"
2.61455049,0.37,2.644220138,0.45,5.364504023,3,0,"Unpaved","No","C/D","DT",7.82892983974797,"No"
4.64944048,0.32,5.523209879,0.4,5.376282203,5,0,"Unpaved","No","B","GT",6.55367541069887,"No"
2.37030497,0.32,6.225312089,0.1,5.221207538,5,1,"Unpaved","No","B","GT",6.01563836560391,"No"
7.63756221,0.55,4.351138721,0.315789474,5.302846455,5,0,"Unpaved","No","C","GT",6.06182023525238,"No"
5.82775594,0.32,6.354345822,0.55,5.316264859,5,0,"Unpaved","No","B","GT",5.66593852758407,"No"
2.30269459,0.32,6.467776768,0.590909091,5.332485777,5,1,"Unpaved","No","B","GT",6.59556722640991,"No"
2.87230357,0.32,5.662038881,0.523809524,5.350794686,5,0,"Unpaved","No","B","GT",7.02151031305294,"No"
4.12083769,0.32,5.78151699,0.5,5.361558741,5,0,"Unpaved","No","B","GT",6.9298896163401,"No"
2.26574796,0.32,6.508186793,0.578947368,5.358726278,5,1,"Unpaved","No","B","GT",6.27979754929495,"No"
1.8359426,0.32,4.849154512,0.3,5.355466951,5,0,"Unpaved","No","B","GT",6.67504736389777,"No"
3.01743514,0.32,5.80599849,0.421052632,5.352599215,5,0,"Unpaved","No","B","GT",6.73634511173362,"No"
2.25486415,0.32,7.306784375,0.368421053,5.349891388,5,1,"Unpaved","No","B","GT",6.38677212204596,"No"
3.97369677,0.32,3.332990875,0.318181818,5.346602569,5,0,"Unpaved","No","B","GT",6.17447351033871,"No"
2.43120352,0.32,3.697311832,0,5.230977928,5,0,"Unpaved","No","B","GT",6.62788830280304,"No"
4.55572984,0.32,3.28028325,0.5,5.343184061,5,0,"Unpaved","No","B","GT",6.43537543744457,"No"
5.06879642,0.32,3.739570965,0.421052632,5.342261881,5,0,"Unpaved","No","B","GT",6.47794789978952,"No"
5.1607444,0.32,3.557833999,0.409090909,5.342441469,5,0,"Unpaved","No","B","GT",6.59016730834027,"No"
6.0822521,0.32,3.907715142,0.625,5.355702383,5,0,"Unpaved","No","B","GT",7.02339329719544,"No"
4.07765999,0.32,2.929167819,0.380952381,5.235148259,5,0,"Unpaved","No","B","GT",6.97799089639494,"No"
2.26289949,0.32,1.927072234,0.1,5.232862955,5,0,"Unpaved","No","B","GT",7.48786201862374,"No"
2.01601652,0.55,1.800547377,0.3,5.232195039,5,0,"Unpaved","No","D","DT/GT",7.73982227691496,"No"
2.6071915,0.55,2.330439049,0.1,5.24272121,5,0,"Unpaved","No","D","DT/GT",7.0729445476158,"No"
3.12405778,0.55,3.674140126,0,5.256450104,5,0,"Unpaved","No","D","DT/GT",6.72144501618665,"No"
4.87613834,0.28,4.73793631,0,5.273222489,3,0,"Unpaved","No","C","DT",6.26199115276337,"No"
6.90754957,0.55,4.361648768,0.2,5.289072502,5,0,"Unpaved","No","C","GT",5.89852626016825,"No"
2.51931304,0.43,4.684142786,0,5.26558806,4,1,"Paved","No","C/D","GL",6.33418341243968,"No"
12.6379131,0.32,7.579408372,0,5.290937227,5,2,"Paved","No","B","GT",6.4937419112366,"No"
14.45116842,0.32,10.83918293,0.19047619,5.29035098,5,1,"Paved","No","B","GT",5.95365722492488,"No"
13.52418019,0.32,12.94565124,0.105263158,5.284905761,5,1,"Paved","No","B","GT",5.55624166965485,"No"
12.69594667,0.32,13.14255425,0.619047619,5.280140947,5,2,"Paved","No","B","GT",5.40272489868769,"No"
9.31889511,0.32,9.744637505,0.4,5.27664365,5,1,"Paved","No","B","GT",5.68215278863907,"No"
9.8292715,0.32,9.274048992,0.5,5.27403327,5,0,"Paved","No","B","GT",5.39764435529709,"No"
3.89477682,0.32,2.943805696,0.523809524,5.269592625,5,1,"Paved","No","B","GT",6.71154713153839,"No"
7.95719601,0.55,5.772187563,0.277777778,5.261954826,5,0,"Paved","No","C","GT",6.02138946965798,"No"
4.1596934,0.55,4.020060209,0.368421053,5.252079105,5,0,"Paved","No","C","GT",6.28445811705156,"No"
4.57107754,0.55,4.710416847,0.681818182,5.251242342,5,1,"Paved","No","C","GT",6.08124180210447,"No"
6.23264981,0.43,3.973555752,0,5.264502954,4,0,"Paved","No","C/D","GL",5.89006605533638,"No"
3.43616574,0.32,3.706885587,0.4,5.254161309,5,1,"Paved","No","B","GT",6.37025658607483,"No"
1.5132907,0.32,3.41983488,0,5.246199475,5,1,"Paved","No","B","GT",6.98062500766679,"No"
2.7729963,0.32,4.007406072,0.210526316,5.236174553,5,0,"Paved","No","B","GT",6.5890737996243,"No"
7.96702402,0.32,5.551376686,0.421052632,5.226026657,5,1,"Paved","No","B","GT",6.43199169635773,"No"
2.92309168,0.32,4.19292388,0,5.264309938,4,0,"Paved","No","B","GL",5.82687853822614,"No"
1.38308581,0.43,3.305822908,0,5.265510954,4,0,"Paved","No","C/D","GL",6.17783162545185,"No"
1.28111735,0.43,3.643170461,0,5.268630236,4,0,"Paved","No","C/D","GL",5.86009958267212,"No"
1.5705461,0.32,4.439291795,0,5.273501203,4,0,"Paved","No","B","GL",6.18836242020732,"No"
5.25004193,0.32,5.425221983,0,5.279326511,4,0,"Paved","No","B","GL",5.66499852657318,"No"
6.04663259,0.32,6.051052415,0,5.284929721,4,0,"Paved","No","B","GL",6.01988755226136,"No"
10.15376909,0.32,6.467004569,0,5.288567049,5,0,"Paved","No","B","GT",6.02334340572357,"No"
2.78700093,0.55,3.869022585,0.45,5.261787294,5,0,"Unpaved","No","C","GT",6.33100626945496,"No"
2.2757686,0.24,3.837183583,0.952380952,5.365233741,6,0,"Unpaved","No","A","GF",7.0924916934967,"No"
2.73324856,0.55,4.980459257,1,5.365007217,5,0,"Unpaved","No","C","GT",6.08252167234234,"No"
2.32929726,0.55,4.256558617,1,5.3604611,5,1,"Unpaved","No","C","GT",6.83636060563645,"No"
3.88709378,0.24,4.192970405,1,5.356309991,6,0,"Unpaved","No","A","GF",6.26435110356548,"No"
3.47294809,0.32,2.826376512,0.736842105,5.272181892,5,0,"Unpaved","No","B","GT",6.35790125846863,"No"
2.98852459,0.32,3.679010855,0.75,5.281598908,5,1,"Unpaved","No","B","GT",6.63911947082071,"No"
2.46272265,0.55,4.211684592,0.333333333,5.291252223,5,0,"Unpaved","No","C","GT",6.85180743217468,"No"
3.19919423,0.55,4.335805721,0,5.301096922,5,0,"Unpaved","No","C","GT",6.43451143540058,"No"
6.35385729,0.24,5.486607998,0.761904762,5.310879365,6,0,"Unpaved","No","A","GF",6.39454231447387,"No"
5.36294483,0.1,5.862894241,0.857142857,5.321241444,6,1,"Unpaved","Yes","A","GF",6.13355134248734,"No"
3.0117218,0.55,4.470162054,0.789473684,5.334750362,5,0,"Unpaved","No","B","GT",6.28897369861603,"No"
2.44852897,0.55,3.992553544,0.9,5.350862856,5,0,"Unpaved","No","B","GT",6.73176755055343,"No"
1.90973858,0.37,8.49637501,0.45,3.75764423,5,0,"Paved","No","D","GT",6.59854592427169,"No"
3.55841589,0.37,12.7515574,0.6,3.743582664,5,0,"Paved","No","D","GT",5.63051701784134,"No"
1.40107747,0.37,8.349740339,0.5,3.729518142,5,0,"Paved","No","D","GT",5.63879570816502,"No"
2.07555437,0.37,3.112712162,0.75,3.715124178,5,0,"Paved","No","D","GT",6.42797359381572,"No"
3.51857785,0.37,3.153473601,0.6,3.698036815,5,0,"Paved","No","D","GT",6.65121853472006,"No"
7.5425579,0.32,7.279555345,0.15,3.678021168,5,0,"Paved","No","B","GT/DT",5.3864535322093,"No"
5.76394968,0.32,3.435541369,0,3.658522465,5,1,"Paved","No","B","GT/DT",6.32497458934784,"No"
1.60325979,0.32,2.069158213,0,3.639494602,5,0,"Paved","No","B","GT/DT",7.26853931760325,"No"
1.28062959,0.24,1.427569101,0,5.311155633,6,0,"Unpaved","No","A/D","GF",7.79817669801038,"No"
1.26254914,0.24,2.928114691,0,5.305139439,6,0,"Unpaved","No","A","GF",6.64043198009529,"No"
10.01667477,0.55,2.227811932,0.1,5.296835214,7,0,"Unpaved","Yes","A","A",8.16767027585403,"No"
2.07549495,0.43,1.415021372,0.15,5.282454243,4,0,"Unpaved","No","C/D","GL",7.9516171156758,"No"
10.29271798,0.43,6.537659841,0.058823529,5.274278453,4,0,"Unpaved","No","C/D","GL",6.01349954272425,"No"
1.89040178,0.24,1.750177723,0,5.253401668,7,0,"Unpaved","No","B/D","A",7.21261421385266,"No"
9.97776022,0.24,3.384303538,0,5.234865152,7,0,"Unpaved","Yes","B/D","A",7.70585225292088,"No"
5.54721544,0.32,5.987038826,0,5.228288275,4,0,"Unpaved","No","C/D","GL",5.77327427148819,"No"
7.53797814,0.32,7.763725906,0.210526316,5.221837687,4,0,"Unpaved","No","B","GL",6.34842394636228,"No"
8.34625992,0.37,4.911682408,0.285714286,5.215186626,3,0,"Unpaved","No","C","DT",5.76249801158905,"No"
3.96712955,0.37,3.876025881,0.409090909,5.208470701,3,0,"Unpaved","No","C","DT",6.50135271125865,"No"
3.70874581,0.28,2.83434025,0,5.65977267,4,0,"Unpaved","No","C/D","GL",7.10080944323072,"No"
2.32376347,0.24,1.3723247,0,5.641245707,6,0,"Unpaved","No","A","GF",7.38878999437605,"No"
4.30537113,0.24,2.71346062,0.333333333,5.808326978,6,0,"Unpaved","No","A","GF",6.39074178695679,"No"
3.33876444,0.15,5.072493845,0.75,6.118158766,6,0,"Unpaved","No","A","GF",5.43888424222286,"No"
6.16613416,0.24,4.374451915,0.894736842,5.850734717,6,0,"Unpaved","No","A","GF",6.23497719339805,"No"
5.95106275,0.24,3.702888087,0.65,5.891249645,6,0,"Unpaved","No","A","GF",6.11022314548493,"No"
3.91338182,0.24,2.758561974,0.619047619,5.929337305,6,0,"Unpaved","No","A","GF",6.61234862804413,"No"
5.00922827,0.15,4.698841566,0.944444444,5.967520626,6,0,"Unpaved","No","A","GF",6.38265366077423,"No"
4.55017387,0.15,5.827794526,0.789473684,6.004614764,6,1,"Unpaved","No","A","GF",5.90960316025481,"No"
4.48476574,0.15,5.264459024,0.571428571,6.031024568,6,0,"Unpaved","No","A","GF",5.9407177689006,"No"
6.73279354,0.15,6.337274494,0.666666667,6.06076426,6,0,"Unpaved","No","A","GF",5.29805013895035,"No"
4.03248309,0.15,7.284525633,0.857142857,6.092160934,6,0,"Unpaved","No","A","GF",5.10893985748291,"No"
6.284415,0.32,4.395350087,0.5,6.492063785,5,0,"Unpaved","No","B","GT",6.96063012123108,"No"
3.59103662,0.32,3.060783931,0.5,6.510382389,5,0,"Unpaved","No","B","GT",6.47105009251453,"No"
2.12038977,0.55,2.972407814,0.5,6.348578836,5,0,"Unpaved","No","D","DT/GT",6.66378320089661,"No"
13.66495209,0.15,14.73325194,0.578947368,6.129859484,6,0,"Unpaved","No","A","GF",4.85856860024588,"No"
11.9200274,0.15,21.63874942,1,6.105864263,6,0,"Unpaved","No","A","GF",4.46007161329288,"No"
15.56269895,0.15,21.07469285,0.7,6.08409931,6,1,"Unpaved","No","A","GF",4.67393396358297,"No"
11.21906085,0.15,18.87779093,0.714285714,6.072646677,6,0,"Unpaved","No","A","GF",4.59913401603699,"No"
3.7613073,0.55,2.730357312,0.368421053,6.317977816,5,0,"Unpaved","No","D","DT/GT",7.02025370745315,"No"
5.24022499,0.32,3.443030432,0.454545455,6.289061812,5,0,"Unpaved","No","B","GT",7.03719046564385,"No"
3.04681485,0.32,6.032282343,0.55,6.260861784,5,0,"Unpaved","No","B","GT",6.5375335931778,"No"
6.76985244,0.32,11.33986052,1,6.233117294,5,0,"Unpaved","No","B","GT",5.29096032357683,"No"
3.50338908,0.15,9.748162158,0.789473684,6.204735512,6,0,"Unpaved","No","A","GF",5.72108950177018,"No"
4.77069961,0.15,9.086630078,0.7,6.183291318,6,0,"Unpaved","No","A","GF",5.4145445543177,"No"
6.06410342,0.15,5.37149812,0.55,6.168832183,6,0,"Unpaved","No","A","GF",5.54653669126106,"No"
11.73078513,0.15,14.16029131,0.85,6.151013041,6,0,"Unpaved","No","A","GF",4.98611294633091,"No"
4.14650516,0.55,2.78554523,0.047619048,6.302192608,5,0,"Unpaved","No","C","GT",6.54374359593247,"No"
6.29070024,0.55,9.171677117,0.684210526,6.422860268,5,1,"Unpaved","No","B","GT",5.63612812879134,"No"
5.19085999,0.55,8.013663222,0.523809524,6.436374725,5,1,"Unpaved","No","B","GT",6.48426902761646,"No"
4.92636651,0.55,6.472359292,0.684210526,6.459859924,5,1,"Unpaved","No","B","GT",6.1102503030607,"No"
5.7712287,0.55,9.104215771,1,6.481459479,5,1,"Unpaved","No","B","GT",5.45049310934664,"No"
5.67356687,0.55,10.63682306,1,6.500384264,5,0,"Unpaved","Yes","B","GT",6.71090403381659,"No"
3.24065363,0.55,10.49843207,1,6.521576101,5,1,"Unpaved","Yes","B","GT",6.0547292397754,"No"
4.31428338,0.49,5.34125042,1,6.543480867,3,0,"Unpaved","No","C/D","DT",6.26683711051941,"No"
2.53028571,0.32,4.028119065,1,6.561740507,5,0,"Unpaved","No","B","GT",6.37204713291592,"No"
5.02242077,0.32,3.221637046,0.4,6.341385967,5,0,"Unpaved","No","B","GT",6.44343973858522,"No"
2.85071651,0.32,3.211583673,0.277777778,6.359931904,5,0,"Unpaved","No","B","GT",6.31662431240081,"No"
2.29640188,0.32,3.892876213,0.545454545,6.367794296,5,1,"Unpaved","No","B","GT",6.62495139093683,"No"
2.87313771,0.1,3.62169481,1,6.373024553,6,1,"Unpaved","No","A","GF",6.54007827749058,"No"
5.94076598,0.1,7.234811009,1,6.381108797,6,2,"Unpaved","Yes","A","GF",6.81906227546163,"No"
4.59987034,0.55,10.98794493,1,6.390584887,5,0,"Unpaved","No","B","GT",5.30309373598832,"No"
4.79396666,0.55,12.67272507,1,6.401553466,5,2,"Unpaved","No","B","GT",6.20060803226589,"No"
4.00901148,0.55,12.47255314,1,6.412251497,5,1,"Unpaved","No","B","GT",5.77091194391251,"No"
9.53995422,0.32,6.727706706,0.222222222,6.263556314,5,0,"Unpaved","No","B","GT",6.01219751883526,"No"
6.22066275,0.32,4.477144011,0.761904762,6.274916878,5,0,"Unpaved","No","B","GT",6.43164072990418,"No"
7.7382184,0.32,8.021011626,0.4,6.287167747,5,0,"Unpaved","No","B","GT",5.91027450797581,"No"
5.33738142,0.32,8.492053866,0.473684211,6.299212643,5,1,"Unpaved","No","B","GT",6.83170764133184,"No"
4.45990785,0.55,7.604733713,0.619047619,6.308997081,5,1,"Unpaved","No","C","GT",6.10013961555934,"No"
4.00018897,0.55,6.589852252,0.421052632,6.314350551,5,1,"Unpaved","No","C","GT",6.30705963134766,"No"
2.69700572,0.55,4.966478059,0.4,6.30208177,5,0,"Unpaved","No","C","GT",6.56687226014979,"No"
3.17714942,0.32,5.005839312,0.047619048,5.750791238,7,0,"Unpaved","No","B","A",6.39100527999425,"No"
